client_id,first_name,last_name,email,phone_number,date_of_birth,gender,occupation,address,neighborhood,district_name,state,postcode,country,created_at,updated_at,status,points,lat,lon
985695251134,Reinaldo,Molina,reinaldo.molina@hotmail.com,+34 942 555 022,1939-11-21,Male,Dentista,Calle de la Hiedra,Chamartín,Chamartín,Comunidad de Madrid,28036,España,2022-05-13,2023-10-03,suspended,"(40.47217402685157, -3.6816131408444948)",40.47257795,-3.682476676986787
231950299206,Heriberto,Castrillo,heriberto.castrillo@hotmail.com,+34958899335,1934-02-07,Male,Profesor de música,Calle de Canillas76,Chamartín,Chamartín,Comunidad de Madrid,28002,España,2023-03-10,2023-07-05,active,"(40.44393546971144, -3.6721046644122666)",40.4437861,-3.6721019
835628750479,Pánfilo,Bastida,pánfilo.bastida@hotmail.com,+34842 31 26 08,2002-08-20,Male,Asistente de venta,Calle del Príncipe de Vergara,Chamartín,Chamartín,Comunidad de Madrid,28002,España,2022-12-29,2023-09-11,unactive,"(40.44967990935515, -3.677603858102013)",40.4495158,-3.677643
220803608761,Reina,Acedo,reina.acedo@yahoo.com,+34974 64 54 33,1944-01-15,Female,Secretario (general),Calle de Serrano127,Chamartín,Chamartín,Comunidad de Madrid,28006,España,2021-12-27,2023-11-05,active,"(40.44241647642888, -3.6871094808139633)",40.4423626,-3.6871913
808053751395,Alondra,Sancho,alondra.sancho@hotmail.com,+34887 134 724,1938-12-15,Female,"Operador de máquinas de preparación de fibras, hilado y devanado",Calle Edison,Chamartín,Chamartín,Comunidad de Madrid,28006,España,2021-04-12,2023-11-05,active,"(40.43934946483198, -3.6800186449021264)",40.439236300000005,-3.680436315163937
948579298985,Verónica,Yáñez,verónica.yáñez@gmail.com,+34974 670 228,1933-11-12,Female,Químico,Calle de Colombia17,Chamartín,Chamartín,Comunidad de Madrid,28016,España,2021-05-25,2024-02-03,active,"(40.457583023272406, -3.6754084120752015)",40.4573707,-3.675153256367037
821454007688,Gabriela,Ramírez,gabriela.ramírez@gmail.com,+34925 78 08 47,1953-11-24,Female,Instructor de educación física y actividades recreativas,Avenida de América39,Chamartín,Chamartín,Comunidad de Madrid,28002,España,2021-05-15,2023-07-21,active,"(40.439771194479086, -3.6715868308536126)",40.439879149999996,-3.6715151216632034
216030650169,Loreto,Cardona,loreto.cardona@gmail.com,+34 945321737,1948-09-05,Male,Técnico en redes y sistemas de computadores,Calle de Núñez de Balboa,Chamartín,Chamartín,Comunidad de Madrid,28006,España,2021-01-24,2023-08-08,active,"(40.43836702764509, -3.681268257991752)",40.4386991,-3.6810655959242498
46607380382,Laura,Puerta,laura.puerta@outlook.com,+34 846769676,1937-01-08,Female,Recolector de dinero en aparatos de venta automática y lector de medidores,Avenida de Burgos19,Chamartín,Chamartín,Comunidad de Madrid,28036,España,2021-10-13,2023-11-24,active,"(40.47399842051712, -3.6761310226978923)",40.47383995,-3.6762759525080426
434014739747,Arturo,Gargallo,arturo.gargallo@outlook.com,+34806 90 63 51,1985-06-18,Male,Cobrador,Calle de Agustín de Foxá,Chamartín,Chamartín,Comunidad de Madrid,28046,España,2020-09-02,2024-04-03,active,"(40.47355411991739, -3.6836179462055623)",40.4735393,-3.683364849199527
985408530812,Angelina,Vázquez,angelina.vázquez@outlook.com,+34979361040,1949-03-08,Female,Soldador y oxicortador,Plaza de Cataluña,Chamartín,Chamartín,Comunidad de Madrid,28002,España,2020-11-13,2024-03-17,active,"(40.448991082430084, -3.678304353610899)",40.44883766155425,-3.6783051568615672
505260531828,Carlito,Gonzalez,carlito.gonzalez@outlook.com,+34882485809,1974-10-22,Male,Peón de explotaciones de cultivos mixtos y ganaderos,Calle de Guatemala,Chamartín,Chamartín,Comunidad de Madrid,28016,España,2022-08-19,2024-01-17,active,"(40.45987127299567, -3.672877395102001)",40.45981975,-3.6727026
184945364842,Áurea,Solsona,áurea.solsona@gmail.com,+34934321262,1973-01-26,Female,Mecánico y ajustador electricista,Calle de Carbonero y Sol,Chamartín,Chamartín,Comunidad de Madrid,28006,España,2022-04-02,2023-09-11,active,"(40.445161973742536, -3.6906331116324456)",40.4450919,-3.6907197
237944993731,Ariel,Zurita,ariel.zurita@gmail.com,+34 807387683,1959-02-03,Male,Deportista,Calle de Víctor Andrés Belaúnde52,Chamartín,Chamartín,Comunidad de Madrid,28016,España,2024-05-02,2024-03-25,active,"(40.4578146254643, -3.679806990486899)",40.45787835,-3.6799814434182396
339962850550,Chucho,Mascaró,chucho.mascaró@outlook.com,+34 948254830,1953-12-01,Male,"Gerente de centros deportivos, de esparcimiento y culturales",Nudo de Manoteras,Chamartín,Chamartín,Comunidad de Madrid,28036,España,2021-03-31,2023-06-28,active,"(40.48316605147214, -3.6738841162970117)",40.48324456665296,-3.673928823241329
35288119345,Eloy,Carrión,eloy.carrión@hotmail.com,+34 975786978,1961-01-20,Male,Camarero de barra,Calle de Mateo Inurria30,Chamartín,Chamartín,Comunidad de Madrid,28036,España,2022-04-17,2023-07-06,active,"(40.466856947406356, -3.681849307943714)",40.46687825,-3.68191505
66863896515,Cloe,Mendez,cloe.mendez@hotmail.com,+34 888 349 016,1959-01-16,Female,Técnico de prótesis médicas y dentales,Calle de Santa Magdalena Sofía12,Chamartín,Chamartín,Comunidad de Madrid,28036,España,2022-07-03,2023-09-05,active,"(40.469662544391774, -3.6741780770638752)",40.4696133,-3.6746977539612464
781711945825,Obdulia,Casas,obdulia.casas@outlook.com,+34 730 21 09 30,2003-05-25,Female,Guardián de prisión,Calle del Duque de Sevilla,Chamartín,Chamartín,Comunidad de Madrid,28002,España,2022-10-01,2024-01-19,active,"(40.442592517724016, -3.680399120528057)",40.44259509100797,-3.6803971344364137
145294928501,Priscila,Tapia,priscila.tapia@yahoo.com,+34 922 04 93 44,1973-05-09,Female,Chapista,Calle de Bolivia28,Chamartín,Chamartín,Comunidad de Madrid,28016,España,2022-11-16,2024-04-30,active,"(40.45807194877926, -3.6775105975652926)",40.4581778,-3.6777512
456345482909,Armida,Alemán,armida.alemán@hotmail.com,+34949 06 99 29,1972-03-11,Female,Auxiliar de maestro,Calle de Pablo Luna,Chamartín,Chamartín,Comunidad de Madrid,28046,España,2023-12-04,2023-09-21,unactive,"(40.4820688430022, -3.680352391219286)",40.4802233,-3.6819023226694663
895432643576,Lucho,Monreal,lucho.monreal@outlook.com,+34 888 300 041,1978-01-13,Male,Piloto de aviación,Calle de Pablo Luna10,Chamartín,Chamartín,Comunidad de Madrid,28046,España,2023-07-11,2024-04-16,active,"(40.47917791521883, -3.6838581452993844)",40.4789493,-3.6839343000000007
169234723050,Catalina,Valcárcel,catalina.valcárcel@hotmail.com,+34 920 89 82 08,1955-03-01,Female,Operador de máquinas para fabricar cemento y otros productos minerales,Calle de Guatemala,Chamartín,Chamartín,Comunidad de Madrid,28016,España,2021-08-15,2023-12-29,active,"(40.45991865419385, -3.6730596436060847)",40.45985805,-3.673297348722678
483740737768,María Luisa,Cruz,maría.luisa.cruz@yahoo.com,+34 949493991,1972-02-14,Female,Conductor de tranvía,Calle de Potosí,Chamartín,Chamartín,Comunidad de Madrid,28016,España,2024-05-17,2023-08-13,active,"(40.45694276228516, -3.679773343967116)",40.45702445,-3.679684071892655
619979169379,Cornelio,Luz,cornelio.luz@yahoo.com,+34 824852350,1983-11-15,Male,Profesor de artes,Calle de Alfonso VIII24,Chamartín,Chamartín,Comunidad de Madrid,28016,España,2020-10-31,2023-11-22,active,"(40.46765025110235, -3.67661085858309)",40.4674659,-3.6765889
600797921786,Albina,Alfaro,albina.alfaro@yahoo.com,+34 824 69 53 09,1984-09-28,Female,Limpiador y asistente doméstico,Calle de Pablo Luna,Chamartín,Chamartín,Comunidad de Madrid,28046,España,2021-01-28,2024-01-30,active,"(40.47681670525436, -3.6820666943524745)",40.4802233,-3.6819023226694663
917996108472,Marisa,Almagro,marisa.almagro@outlook.com,+34 972 582 448,1971-04-17,Female,Impresor,Calle del Príncipe de Vergara275,Chamartín,Chamartín,Comunidad de Madrid,28016,España,2021-08-29,2023-09-23,active,"(40.45817846892799, -3.67685164903176)",40.4580496,-3.6770982
300037035081,Íñigo,Seguí,íñigo.seguí@gmail.com,+34843 095 098,1961-05-27,Male,Asistente de venta,Calle de Bravo Murillo,Chamberí,Chamberí,Comunidad de Madrid,28003,España,2023-11-15,2023-12-21,active,"(40.44148676706033, -3.7039497981159313)",40.4415314,-3.7040666
484442228069,Iris,Cal,iris.cal@yahoo.com,+34848 496 246,1954-05-04,Female,Constructor de casas,Paseo de Eduardo Dato2,Chamberí,Chamberí,Comunidad de Madrid,28010,España,2020-08-24,2024-02-10,active,"(40.432289961790445, -3.6960086243672827)",40.43239065,-3.6954547679149448
29322281222,Julio,Marin,julio.marin@hotmail.com,+34 882 83 37 15,2002-02-01,Male,Grabador de datos,Calle de Cristóbal Bordiú5,Chamberí,Chamberí,Comunidad de Madrid,28003,España,2024-03-30,2023-08-12,active,"(40.443087272604004, -3.7032788561050007)",40.4433059,-3.7033379
92564455399,Ismael,Chico,ismael.chico@yahoo.com,+34846 38 45 26,1941-05-25,Male,Geólogo,Calle de Hilarión Eslava2,Chamberí,Chamberí,Comunidad de Madrid,28015,España,2022-10-31,2023-08-30,active,"(40.432297356403815, -3.7164997412925795)",40.4323208,-3.7167419
544018234370,Asdrubal,Esparza,asdrubal.esparza@yahoo.com,+34982180361,1945-11-15,Male,Técnico en ciencias biológicas,Paseo de la Castellana,Chamberí,Chamberí,Comunidad de Madrid,28000,España,2020-07-26,2024-04-08,active,"(40.44500407163698, -3.6932507813329143)",40.4450929,-3.692731631579707
939110464620,Loreto,Ortiz,loreto.ortiz@hotmail.com,+34 901 288 817,1951-12-29,Male,Trabajador ambulante de servicios,Calle de García de Paredes45,Chamberí,Chamberí,Comunidad de Madrid,28010,España,2020-03-29,2023-10-31,active,"(40.43646852943281, -3.695462215911568)",40.436907649999995,-3.694907833786936
902487728811,Clara,Figuerola,clara.figuerola@hotmail.com,+34 884 502 128,1985-10-12,Female,Conductor de motocicletas,Calle de Galileo39,Chamberí,Chamberí,Comunidad de Madrid,28015,España,2021-09-01,2023-06-21,active,"(40.43404992134963, -3.711437340414327)",40.43383345,-3.711196557745207
809721264297,Carla,Olmedo,carla.olmedo@gmail.com,+34975 171 746,1964-12-12,Female,Profesional de relaciones públicas,Calle de Lucio del Valle,Chamberí,Chamberí,Comunidad de Madrid,28003,España,2023-10-01,2023-09-17,active,"(40.44168093466314, -3.7084852741313505)",40.441342250000005,-3.709728115151803
513794425317,Selena,Mateos,selena.mateos@yahoo.com,+34920 81 23 26,1978-09-29,Female,Instructor de autoescuela,Calle del Marqués de Riscal16,Chamberí,Chamberí,Comunidad de Madrid,28010,España,2022-07-26,2024-03-22,active,"(40.43066047405562, -3.6895054097454048)",40.430407599999995,-3.689841430385321
7208054522,Hernán,Aragonés,hernán.aragonés@yahoo.com,+34 718 74 41 28,1987-05-26,Male,Practicante paramédico,Calle de Manuel Silvela20,Chamberí,Chamberí,Comunidad de Madrid,28010,España,2020-02-28,2024-02-10,active,"(40.430881563294896, -3.699087123976662)",40.430884899999995,-3.69917826527237
329309658273,Paulina,Nicolau,paulina.nicolau@outlook.com,+34885 271 075,1974-06-17,Female,Técnico en electrónica,Calle de Sagunto2,Chamberí,Chamberí,Comunidad de Madrid,28010,España,2024-01-09,2024-01-20,active,"(40.43350205271473, -3.700353069132901)",40.4334908,-3.7003822
217693443025,Esperanza,Lamas,esperanza.lamas@hotmail.com,+34 885 16 23 08,1989-12-23,Female,"Técnico en galerías de arte, museos y bibliotecas",Calle de Agustín de Betancourt,Chamberí,Chamberí,Comunidad de Madrid,28003,España,2022-04-11,2024-04-25,active,"(40.44168331947522, -3.692994011097366)",40.443980350000004,-3.693940345426433
572590073193,Agustina,Casares,agustina.casares@gmail.com,+34 746711164,2001-09-10,Female,Empleado de ventanillas de informaciones,Paseo de la Castellana,Chamberí,Chamberí,Comunidad de Madrid,28000,España,2022-08-29,2023-05-21,active,"(40.44041319458783, -3.6922297081593753)",40.4406194,-3.6921738
330820888209,Iker,Saldaña,iker.saldaña@gmail.com,+34745568251,1935-02-18,Male,Peón de minas y canteras,Calle de Fernando El Santo,Chamberí,Chamberí,Comunidad de Madrid,28010,España,2024-05-06,2023-10-08,active,"(40.427863421751226, -3.69417383558031)",40.42794255,-3.6940964195305517
202088411945,Luciana,Andreu,luciana.andreu@outlook.com,+34 879800810,1966-04-10,Female,Operador de máquinas lavarropas,Avenida de Filipinas,Chamberí,Chamberí,Comunidad de Madrid,28003,España,2022-03-08,2023-10-11,active,"(40.43971519031952, -3.704660862676838)",40.44053515,-3.7052266551806303
698903728922,José,Tamayo,josé.tamayo@outlook.com,+34884 35 26 31,1997-11-09,Male,Codificador de datos,Calle de Espronceda34,Chamberí,Chamberí,Comunidad de Madrid,28003,España,2024-03-08,2023-09-27,active,"(40.44009367729949, -3.694877599331979)",40.44030265,-3.6948600491588506
825637247435,Buenaventura,Vélez,buenaventura.vélez@outlook.com,+34803 40 65 24,1988-07-22,Male,Deshollinador,Calle de Max Aub,Chamberí,Chamberí,Comunidad de Madrid,28003,España,2023-04-15,2023-05-20,active,"(40.44385973259813, -3.714344879765929)",40.44376082897243,-3.7143496524875266
215644156601,Luisina,Zaragoza,luisina.zaragoza@hotmail.com,+34 879028883,1944-04-08,Female,Técnico en química industrial,Calle de Manuel González Longoria8,Chamberí,Chamberí,Comunidad de Madrid,28071,España,2022-12-22,2023-11-19,active,"(40.428743957600915, -3.6970301853439027)",40.4285846,-3.6968567385036177
137995035465,Balduino,Malo,balduino.malo@yahoo.com,+34 664 502 074,1969-11-25,Male,Comerciante de tiendas,Calle de Melquíades Álvarez,Chamberí,Chamberí,Comunidad de Madrid,28003,España,2023-03-02,2023-09-08,active,"(40.44239663569807, -3.707965481727127)",40.44277905,-3.7071260504139616
579457368573,Toribio,Pacheco,toribio.pacheco@hotmail.com,+34825082995,1938-01-20,Male,Ensamblador de equipos eléctricos,Calle de Guzmán el Bueno,Chamberí,Chamberí,Comunidad de Madrid,28003,España,2021-10-07,2024-03-08,active,"(40.443878999655496, -3.7117829295018256)",40.444818350000006,-3.711486873899288
931738725045,María Manuela,Isern,maría.manuela.isern@yahoo.com,+34985 35 31 35,1941-07-18,Female,Asesor de inversiones,Avenida de la Moncloa3,Chamberí,Moncloa - Aravaca,Comunidad de Madrid,28040,España,2023-06-02,2023-12-12,active,"(40.44567711456228, -3.7154301341063314)",40.4457461,-3.715603200845308
48410039267,Felipe,Vizcaíno,felipe.vizcaíno@hotmail.com,+34 803 344 225,1984-01-27,Male,Operador de instalaciones de producción de energía,Calle de Bravo Murillo,Chamberí,Chamberí,Comunidad de Madrid,28003,España,2021-11-26,2023-08-05,active,"(40.44026417324324, -3.7039245509110326)",40.4402642,-3.703924
989346495539,Alma,Ramírez,alma.ramírez@hotmail.com,+34981497546,1970-09-12,Female,Tapicero,Paseo de San Francisco de Sales,Chamberí,Chamberí,Comunidad de Madrid,28003,España,2021-02-19,2023-08-22,active,"(40.44040169974715, -3.7163077036425998)",40.4403896,-3.7163827
253675316465,Buenaventura,Fuster,buenaventura.fuster@hotmail.com,+34 886 04 22 23,1938-06-04,Male,"Operador de máquinas pulidoras, galvanizadoras y recubridoras de metales ",Calle de Alonso Cano27,Chamberí,Chamberí,Comunidad de Madrid,28010,España,2023-06-15,2023-10-11,active,"(40.43773280281122, -3.697904789201243)",40.43756785,-3.698050427742616
481716300567,Bruno,Palacios,bruno.palacios@yahoo.com,+34 747 527 624,1938-09-07,Male,Capitán decubierta,Calzada lateral M-30,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28036,España,2021-02-24,2023-12-07,active,"(40.46851477877457, -3.6693971537886414)",40.46856953662439,-3.669328157287673
674865006300,Domingo,Moreno,domingo.moreno@gmail.com,+34 825072901,1942-05-10,Male,Secretario médicos,Avenida de Daroca,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28017,España,2020-04-12,2023-12-21,unactive,"(40.4222084921171, -3.645501205471649)",40.423333650000004,-3.6450921357138437
375938918359,Osvaldo,Sanabria,osvaldo.sanabria@hotmail.com,+34 862 34 05 91,1998-08-11,Male,Supervisor en ingeniería de minas,Calle del Poeta Blas de Otero15,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28017,España,2024-01-11,2023-08-20,active,"(40.42145830382155, -3.654506196009512)",40.4213581,-3.6544386804816944
583849204313,Marcos,Serrano,marcos.serrano@gmail.com,+34 928 99 10 53,1960-02-28,Male,Encuadernador,Calle del Elfo4,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28027,España,2020-12-12,2023-09-28,active,"(40.43306142662174, -3.656444328425656)",40.4330836,-3.6565864
511245389235,Laura,Robledo,laura.robledo@gmail.com,+34888 804 068,1941-11-17,Female,Agricultor,Calle de Gutierre de Cetina22,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28017,España,2023-12-30,2023-10-18,active,"(40.432770029229566, -3.643757374953214)",40.43278025,-3.6439092298130253
401275410890,Javi,Gallego,javi.gallego@yahoo.com,+34977 94 04 01,1958-04-17,Male,Representante comercial,Avenida de América,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28027,España,2020-10-15,2023-07-11,active,"(40.44576953661901, -3.6569102914699827)",40.445795647113535,-3.6569196708160625
847792710573,Salud,Narváez,salud.narváez@gmail.com,+34704 64 46 80,1984-02-18,Female,Calderero,Calle Pedro Salinas,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28016,España,2020-03-23,2023-06-18,active,"(40.45916948783907, -3.663794863019841)",40.4590089,-3.6634777311349493
946938934555,Guiomar,Cortés,guiomar.cortés@hotmail.com,+34 942062634,1989-11-07,Male,Secretario médicos,Calle de Francisco Rioja,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28017,España,2020-11-22,2023-10-18,active,"(40.43096267100596, -3.637473539168246)",40.43091665,-3.6374347617367175
126294079025,Chelo,Pou,chelo.pou@hotmail.com,+34983646248,1969-06-10,Female,Repartidor,Calle de Verdaguer y García45,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28027,España,2020-09-17,2023-06-13,active,"(40.44051464764567, -3.6546172719867185)",40.440564949999995,-3.654571532049432
611229406436,Isa,Fábregas,isa.fábregas@hotmail.com,+34876 29 29 46,2005-09-12,Female,Vendedor ambulantes de productos comestibles,Calle de Virgen de los Reyes24,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28027,España,2024-01-10,2024-03-25,active,"(40.43924394237468, -3.6497669361516674)",40.439258699999996,-3.649720644594601
453091980219,Noé,Orozco,noé.orozco@hotmail.com,+34841 70 77 31,1971-12-10,Male,Bordador,Calle Duquesa Castrejón,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28016,España,2021-04-26,2023-08-09,active,"(40.46174836368177, -3.6630855971387275)",40.46162575,-3.663258943388415
110666967894,Melchor,Folch,melchor.folch@outlook.com,+34923 28 89 26,1953-09-08,Male,Ayudante de cámara,Calle del Idioma Esperanto14,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28017,España,2022-08-21,2023-11-14,suspended,"(40.418556797788106, -3.626353093858662)",40.4186445,-3.6265785935056565
278124581246,Clotilde,Mata,clotilde.mata@outlook.com,+34924025599,1937-10-31,Female,Administrador de sistemas,Calle Cyesa23,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28017,España,2020-01-09,2023-07-23,active,"(40.42932058680617, -3.6559213302264073)",40.4294417,-3.6559845668981508
945825917675,Ceferino,Calderón,ceferino.calderón@yahoo.com,+34817 672 374,1955-12-14,Male,Técnico en ciencias biológicas,Calle de Miguel de Unamuno16,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28017,España,2022-10-14,2024-04-20,active,"(40.42890855160867, -3.649733548016658)",40.4289356,-3.6497936
645777456235,Ruy,Azcona,ruy.azcona@hotmail.com,+34 880357380,2001-03-01,Male,Operador de instalaciones de vidriería y cerámica,Calle de Añastro5,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28036,España,2023-11-08,2024-02-21,active,"(40.4675579454968, -3.6637949983669875)",40.4676993,-3.6638231442836457
800458366785,Chus,Torre,chus.torre@hotmail.com,+34 879988845,1993-09-21,Male,Empleado de servicios de transporte,Calle de Gómez Hemans,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28033,España,2021-06-15,2023-09-23,active,"(40.47090094172831, -3.6656801577798097)",40.47089356293697,-3.665678981132849
719006636002,Aránzazu,Quirós,aránzazu.quirós@hotmail.com,+34845209724,2005-05-15,Female,Adivinador,Avenida de América,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28027,España,2020-08-19,2024-02-13,active,"(40.4489647155275, -3.6486257369426824)",40.44911023455441,-3.6486871679599475
385931953842,Rosario,Catalá,rosario.catalá@hotmail.com,+34875 101 688,2004-09-11,Female,Curtidor,Avenida de Daroca,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28017,España,2021-12-09,2024-04-09,active,"(40.41881889225415, -3.6360684073173877)",40.4198803,-3.6364280586776436
508192296462,Belén,Barco,belén.barco@yahoo.com,+34 875 791 973,1934-10-11,Female,Trabajador pecuario de subsistencia,Calle de los Hermanos García Noblejas,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28017,España,2022-08-01,2023-10-06,active,"(40.42125387681468, -3.625977602909646)",40.4214094,-3.6260896132298432
724377931812,Epifanio,Ricart,epifanio.ricart@outlook.com,+34 920 070 547,1987-04-05,Male,Operador de máquinas para fabricar productos de material plástico,Calle de Arturo Soria,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28036,España,2023-06-08,2024-05-04,active,"(40.47209707380246, -3.667078578585982)",40.47213305,-3.667278032881943
317990774625,Mayte,Cortina,mayte.cortina@hotmail.com,+34 872 127 851,1937-10-04,Female,Técnico en ingeniería mecánica,Calle de Arturo Soria,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28036,España,2021-01-16,2024-03-07,active,"(40.473212925628346, -3.6678480564875233)",40.47290875,-3.6677195860237175
755758012943,Arsenio,Cánovas,arsenio.cánovas@hotmail.com,+34 943001736,1970-07-15,Male,Peluqueros,Calle de Treviana,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28002,España,2021-08-13,2023-06-23,active,"(40.44906117275692, -3.6597825723584028)",40.44935395,-3.65904185631564
653823302996,Gonzalo,Guijarro,gonzalo.guijarro@gmail.com,+34847087184,1985-04-01,Male,Operador de instalaciones para la preparación de pasta para papel y papel,Calle de Siena10,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28027,España,2021-04-18,2023-11-23,active,"(40.432383745113654, -3.6559182440558664)",40.43250675,-3.6561126579559264
26065859253,Martina,Iñiguez,martina.iñiguez@gmail.com,+34921 416 399,1941-09-30,Female,Profesional de medicina,Calle de Serrano Galvache7,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28036,España,2023-06-09,2024-02-26,active,"(40.470589355988174, -3.6699423483419076)",40.470447050000004,-3.6697109785979034
319313431905,Pascuala,Rueda,pascuala.rueda@yahoo.com,+34819 430 557,1972-03-30,Female,Diseñador multimedia,Calle del Marqués de Portugalete17,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28027,España,2022-01-17,2023-10-27,active,"(40.446564790143924, -3.645474486308007)",40.4465656,-3.645514950523779
513965077867,Laura,Alba,laura.alba@yahoo.com,+34 944 597 478,1956-05-29,Female,Empleado de servicios de transporte,Calle de Bueso Pineda13,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28016,España,2020-11-02,2024-05-12,active,"(40.45321611943952, -3.6574272797361274)",40.4531471,-3.6574237
178100964160,Agustina,Cerdán,agustina.cerdán@gmail.com,+34926 547 580,1980-02-19,Female,Empleado de servicios de apoyo a la producción,Avenida de Daroca,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28017,España,2020-11-08,2023-10-29,active,"(40.423238518522005, -3.640090090632295)",40.42343163533882,-3.639982667926813
185900113133,Clarisa,Cabezas,clarisa.cabezas@yahoo.com,+34 747313025,1938-03-05,Female,Técnico de prótesis médicas y dentales,Calle de Manipa,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28027,España,2021-10-20,2024-03-08,active,"(40.442574112151014, -3.642854701518973)",40.44244495,-3.642803806172942
285749620566,Abraham,Tejera,abraham.tejera@gmail.com,+34959 66 09 02,1955-01-14,Male,Herrero,Avenida de las Trece Rosas,Ciudad Lineal,Ciudad Lineal,Comunidad de Madrid,28017,España,2021-02-10,2023-09-18,active,"(40.419414227191645, -3.6455710179410157)",40.4190289,-3.6452174871907506
705684884235,Emilia,Alcolea,emilia.alcolea@outlook.com,+34 871 299 378,1936-03-17,Female,Director de teatro,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28701,España,2021-12-07,2023-11-10,unactive,"(40.59538014316733, -3.653840641112802)",40.5952087,-3.6541015
32356726768,Luz,Cueto,luz.cueto@gmail.com,+34 986 890 743,1973-03-30,Female,Buzo,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,,España,2021-05-28,2023-12-19,active,"(40.595182698449975, -3.756501816657732)",40.5978179,-3.7715808
555755856867,Saturnina,Galván,saturnina.galván@hotmail.com,+34901 463 339,1934-10-12,Female,Ayudante de cámara,Calle de María Tubau10,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28049,España,2023-04-08,2023-05-25,active,"(40.513885724555536, -3.6744453221972297)",40.5138533,-3.675019800000001
642863221845,Martin,Roura,martin.roura@yahoo.com,+34 954277885,1956-03-27,Male,Peletero,Camino de la Zarzuela,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28023,España,2021-12-06,2023-07-23,active,"(40.47234812341787, -3.795658963010248)",40.47291146831678,-3.7951664674226935
715179356605,Leonardo,Olivera,leonardo.olivera@outlook.com,+34948729694,1966-01-08,Male,Empacador manual,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,,España,2023-11-04,2024-04-10,active,"(40.57070603520546, -3.75622342360486)",40.5786039,-3.7590605
391192996624,Jennifer,Campoy,jennifer.campoy@hotmail.com,+34705341955,1965-07-18,Female,Supervisor de tiendas y almacenes,Calle del Monasterio de Oseira,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28049,España,2020-07-02,2023-09-13,active,"(40.51016434903829, -3.6958524533138646)",40.51040755,-3.6958390747354635
504524206701,Cesar,Bosch,cesar.bosch@outlook.com,+34879 156 083,1957-04-17,Male,Limpiador y asistente doméstico,Carretera de la Zarzuela,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2023-07-20,2024-03-21,active,"(40.484935717271135, -3.7977373373448815)",40.484009799999995,-3.796897935978592
192353894028,Eusebia,Menendez,eusebia.menendez@outlook.com,+34 715 744 841,2005-12-13,Female,Tramper,Camino de Sacedón,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2021-11-17,2024-05-13,active,"(40.558148969895754, -3.8473771203893405)",40.55413336959725,-3.846988818822596
361442464068,Rosalía,Quintana,rosalía.quintana@yahoo.com,+34 951445237,1940-12-19,Female,Operador de máquinas para elaborar alimentos y productos afines,Camino de la Casa del Portillo,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28023,España,2022-02-19,2024-01-02,active,"(40.49250025374829, -3.8196953329579992)",40.48907221429082,-3.8208153083810408
